Est Number,Premise Name,Premise Address,Inspection Type,Score,Inspection Date,Violation List,Followup Required,Opening Date,lat,lng
41125,"MARATHON, SPEAKS",1900 NEWTOWN PIKE,1,98,7/8/2014,16,NO,1/30/1990,38.095553,-84.485737
86726,MARCO'S PIZZA #1172,115 N LOCUST HILL DR. #117,1,100,1/9/2014,,NO,1/9/2013,38.0022405,-84.449202
86726,MARCO'S PIZZA #1172,115 N LOCUST HILL DR. #117,1,100,7/16/2014,,NO,1/9/2013,38.0022405,-84.449202
77200,MARCO'S PIZZA #1226,2348 NICHOLASVILLE RD STE. 120,1,100,11/25/2013,,NO,4/12/2013,38.004413,-84.518374
77200,MARCO'S PIZZA #1226,2348 NICHOLASVILLE RD STE. 120,1,100,6/25/2014,,NO,4/12/2013,38.004413,-84.518374
63423,MARIANA'S,2350 WOODHILL DR. #4,1,99,1/6/2014,18,NO,8/21/2003,38.0164383,-84.4553474
63423,MARIANA'S,2350 WOODHILL DR. #4,1,97,7/23/2014,   8  31,NO,8/21/2003,38.0164383,-84.4553474
88423,MARIA'S KITCHEN,895 N BROADWAY,1,98,1/24/2014,  30  31,NO,6/1/2011,38.0605423,-84.483285
88423,MARIA'S KITCHEN,895 N BROADWAY,1,90,8/4/2014,  11  18  28,NO,6/1/2011,38.0605423,-84.483285
88423,MARIA'S KITCHEN,895 N BROADWAY,2,100,8/18/2014,,NO,6/1/2011,38.0605423,-84.483285
32261,MARIKKA'S REST. & BIER STUBE,411 SOUTHLAND DRIVE,1,96,12/27/2013,17,YES,3/4/1992,38.018716,-84.526303
32261,MARIKKA'S REST. & BIER STUBE,411 SOUTHLAND DRIVE,2,100,1/6/2014,,NO,3/4/1992,38.018716,-84.526303
32261,MARIKKA'S REST. & BIER STUBE,411 SOUTHLAND DRIVE,1,100,6/26/2014,,NO,3/4/1992,38.018716,-84.526303
31761,MARINO'S DAY CARE CENTER,130 WEST FIFTH STREET,1,100,11/12/2013,,NO,1/30/1990,38.052969,-84.48938
31761,MARINO'S DAY CARE CENTER,130 WEST FIFTH STREET,1,100,4/30/2014,,NO,1/30/1990,38.052969,-84.48938
68766,MARISSA'S COCINA ECONOMICA,3330 PARTNER PLACE STE 114,1,100,5/15/2014,,NO,5/13/2014,37.995129,-84.545862
67546,"MARK JENSEN CATERING, LLC",148 VICTORY AVE,1,100,6/24/2014,,NO,7/16/2002,38.034866,-84.477008
44287,MARRIOTT 19TH HOLE @ GRIFFIN GATE,1800 NEWTOWN PIKE,1,94,9/25/2013,   8  16  23  31,NO,4/26/1991,38.0928511,-84.4848838
44287,MARRIOTT 19TH HOLE @ GRIFFIN GATE,1800 NEWTOWN PIKE,1,99,6/30/2014,19,NO,4/26/1991,38.0928511,-84.4848838
69424,MARRIOTT RESIDENCE INN -FOOD,2688 PINK PIGEON WAY,1,98,12/12/2013,8,NO,3/4/2009,38.020089,-84.42516
69424,MARRIOTT RESIDENCE INN -FOOD,2688 PINK PIGEON WAY,1,96,5/21/2014,   6  26,NO,3/4/2009,38.020089,-84.42516
63536,MARTIN LUTHER KING ACADEMY,2200 LIBERTY RD,1,100,10/17/2013,,NO,1/31/2000,38.0286082,-84.4494938
63536,MARTIN LUTHER KING ACADEMY,2200 LIBERTY RD,1,100,4/14/2014,,NO,1/31/2000,38.0286082,-84.4494938
41853,MARTINE'S,1039 INDUSTRY RD,1,99,1/7/2014,15,NO,11/18/1991,38.0438035,-84.4608319
41853,MARTINE'S,1039 INDUSTRY RD,1,96,7/24/2014,1,NO,11/18/1991,38.0438035,-84.4608319
41853,MARTINE'S,1039 INDUSTRY RD,2,100,7/24/2014,,NO,11/18/1991,38.0438035,-84.4608319
57081,MARY QUEEN HOLY ROSARY SCHOOL,605 HILL N DALE,1,100,10/23/2013,,NO,2/6/1997,38.0150414,-84.5385994
57081,MARY QUEEN HOLY ROSARY SCHOOL,605 HILL N DALE,1,99,3/26/2014,19,NO,2/6/1997,38.0150414,-84.5385994
31763,MARY TODD ELEMENTARY SCHOOL,551 PARKSIDE DR,1,100,9/24/2013,,NO,7/22/1988,38.0829055,-84.4532624
31763,MARY TODD ELEMENTARY SCHOOL,551 PARKSIDE DR,1,100,2/20/2014,,NO,7/22/1988,38.0829055,-84.4532624
31763,MARY TODD ELEMENTARY SCHOOL,551 PARKSIDE DR,1,100,8/17/2014,,NO,7/22/1988,38.0829055,-84.4532624
56509,MASALA INDIAN CUISINE,"3061 FIELDSTONE WAY, SUITE 600",1,75,3/13/2014,   1   3   5   8   9  13  15  19  32  33,NO,11/5/1996,38.0142934,-84.5569831
56509,MASALA INDIAN CUISINE,"3061 FIELDSTONE WAY, SUITE 600",2,96,3/24/2014,   9  18  19,NO,11/5/1996,38.0142934,-84.5569831
31765,MAXWELL ELEMENTARY SCHOOL,333 WOODLAND AVE,1,100,3/10/2014,,NO,7/22/1988,38.035786,-84.4942614
43424,MAXWELL ST. PRESBYTERIAN CHUR.,180 E. MAXWELL STREET,1,100,12/26/2013,,NO,4/14/1998,38.0413896,-84.4996322
43424,MAXWELL ST. PRESBYTERIAN CHUR.,180 E. MAXWELL STREET,1,100,6/24/2014,,NO,4/14/1998,38.0413896,-84.4996322
31768,MAYFAIR MANOR,3300 TATES CREEK ROAD,1,100,1/13/2014,,NO,7/22/1988,37.997969,-84.49499
31768,MAYFAIR MANOR,3300 TATES CREEK ROAD,1,100,7/17/2014,,NO,7/22/1988,37.997969,-84.49499
31769,MAYFAIR VILLAGE,3310 TATES CREEK ROAD,1,100,1/13/2014,,NO,7/22/1988,37.997393,-84.494747
31769,MAYFAIR VILLAGE,3310 TATES CREEK ROAD,1,99,4/4/2014,18,NO,7/22/1988,37.997393,-84.494747
90195,MC ALISTER'S DELI,836 EUCLID AVE #105,1,92,10/23/2013,  13  15  17,YES,3/19/2012,38.0294164,-84.4903908
90195,MC ALISTER'S DELI,836 EUCLID AVE #105,2,99,11/4/2013,15,NO,3/19/2012,38.0294164,-84.4903908
90195,MC ALISTER'S DELI,836 EUCLID AVE #105,1,100,5/1/2014,,NO,3/19/2012,38.0294164,-84.4903908
54985,MCCARTHY'S IRISH BAR,117 S UPPER ST,1,99,2/5/2014,15,NO,3/18/1996,38.0468829,-84.4985996
54985,MCCARTHY'S IRISH BAR,117 S UPPER ST,1,100,7/16/2014,,NO,3/18/1996,38.0468829,-84.4985996
31771,MCDONALD'S,357 SOUTH LIMESTONE,1,99,11/8/2013,18,NO,7/22/1988,38.0423662,-84.5030286
31771,MCDONALD'S,357 SOUTH LIMESTONE,1,97,4/22/2014,   9  19,NO,7/22/1988,38.0423662,-84.5030286
31774,MCDONALD'S,1499 RUSSELL CAVE RD.,1,96,1/29/2014,   9  15  18,NO,7/22/1988,38.0708478,-84.4779244
31774,MCDONALD'S,1499 RUSSELL CAVE RD.,1,97,7/25/2014,  15  19  23,NO,7/22/1988,38.0708478,-84.4779244
31776,MCDONALD'S,2271 ELKHORN DRIVE,1,95,12/17/2013,  15  18  19  27,NO,7/22/1988,38.042532,-84.4241473
31776,MCDONALD'S,2271 ELKHORN DRIVE,1,93,5/29/2014,  11  18  19,NO,7/22/1988,38.042532,-84.4241473
31776,MCDONALD'S,2271 ELKHORN DRIVE,2,98,5/29/2014,  18  19,NO,7/22/1988,38.042532,-84.4241473
31778,MCDONALD'S,4131 TATES CREEK CTR,1,99,1/30/2014,15,NO,7/22/1988,37.9695375,-84.5000675
31778,MCDONALD'S,4131 TATES CREEK CTR,1,99,7/31/2014,19,NO,7/22/1988,37.9695375,-84.5000675
40357,MCDONALD'S,1962 HARRODSBURG RD,1,93,10/14/2013,  15  31  32  33,NO,5/20/1997,38.0268772,-84.5335708
40357,MCDONALD'S,1962 HARRODSBURG RD,2,97,10/14/2013,  15  31  32,NO,5/20/1997,38.0268772,-84.5335708
40357,MCDONALD'S,1962 HARRODSBURG RD,1,98,4/11/2014,  15  20,NO,5/20/1997,38.0268772,-84.5335708
56836,MCDONALD'S,1954 STANTON WAY,1,100,10/7/2013,,NO,1/6/1997,38.101564,-84.484443
56836,MCDONALD'S,1954 STANTON WAY,1,98,4/21/2014,  15  19,NO,1/6/1997,38.101564,-84.484443
61196,MCDONALD'S,1921 PLAUDIT PLACE,1,100,1/29/2014,,NO,1/10/2000,38.0194364,-84.4154386
61196,MCDONALD'S,1921 PLAUDIT PLACE,1,98,4/4/2014,  15  18,NO,1/10/2000,38.0194364,-84.4154386
62236,MCDONALD'S,1620 LEESTOWN ROAD,1,96,12/20/2013,  18  23  34,NO,5/10/1999,38.0669899,-84.526504
62236,MCDONALD'S,1620 LEESTOWN ROAD,1,96,6/13/2014,   8  12,NO,5/10/1999,38.0669899,-84.526504
63424,MCDONALD'S,100 MARKET PLACE  DR.,1,100,8/5/2014,,NO,7/24/2014,38.0481954,-84.497713
64638,MCDONALD'S,768 WINCHESTER ROAD-SUITE 100,1,99,1/27/2014,20,NO,2/29/2000,38.0407579,-84.476539
64638,MCDONALD'S,768 WINCHESTER ROAD-SUITE 100,1,93,8/6/2014,  13  17,NO,2/29/2000,38.0407579,-84.476539
64638,MCDONALD'S,768 WINCHESTER ROAD-SUITE 100,2,100,8/6/2014,,NO,2/29/2000,38.0407579,-84.476539
71210,MCDONALD'S,5521 ATHENS-BOONESBORO ROAD,1,100,3/17/2014,,NO,3/17/2014,37.962226,-84.3868509
71210,MCDONALD'S,5521 ATHENS-BOONESBORO ROAD,1,100,9/12/2014,,NO,3/17/2014,37.962226,-84.3868509
95900,MCDONALD'S,2359 RICHMOND RD,1,100,8/6/2014,,NO,8/4/2014,38.0163704,-84.4625646
31777,MCDONALD'S #6111,1114 E NEW CIRCLE RD,1,80,10/1/2013,   8   9  12  17  18  19  24  26  30  31,YES,10/17/2012,38.034012,-84.45423
31777,MCDONALD'S #6111,1114 E NEW CIRCLE RD,2,95,10/10/2013,   9  12  19,NO,10/17/2012,38.034012,-84.45423
31777,MCDONALD'S #6111,1114 E NEW CIRCLE RD,1,98,3/5/2014,12,NO,10/17/2012,38.034012,-84.45423
31777,MCDONALD'S #6111,1114 E NEW CIRCLE RD,1,99,8/28/2014,19,NO,10/17/2012,38.034012,-84.45423
31772,MCDONALD'S #989,2321 VERSAILLES RD,1,92,3/11/2014,   8  12  18  20  23  32,NO,7/22/1988,38.047232,-84.553113
42873,MCDONALD'S RESTAURANT,3765 PALOMAR CENTRE,1,100,11/19/2013,,NO,10/2/1990,38.005436,-84.572976
42873,MCDONALD'S RESTAURANT,3765 PALOMAR CENTRE,1,96,6/12/2014,   9  15  20,NO,10/2/1990,38.005436,-84.572976
31773,MCDONALD'S RESTAURANT #1231,2483 NICHOLASVILLE ROAD,1,98,11/11/2013,26,NO,7/22/1988,38.0022105,-84.5198528
31773,MCDONALD'S RESTAURANT #1231,2483 NICHOLASVILLE ROAD,1,100,5/12/2014,,NO,7/22/1988,38.0022105,-84.5198528
31780,MEADOWTHORPE CAFE,1415 LEESTOWN RD,1,92,2/24/2014,  15  17  19  30  31,YES,7/1/2010,38.064448,-84.520621
31780,MEADOWTHORPE CAFE,1415 LEESTOWN RD,2,96,3/10/2014,  15  19  30  31,NO,7/1/2010,38.064448,-84.520621
31780,MEADOWTHORPE CAFE,1415 LEESTOWN RD,2,92,3/10/2014,   1  15  19  30  31,NO,7/1/2010,38.064448,-84.520621
31780,MEADOWTHORPE CAFE,1415 LEESTOWN RD,1,95,8/11/2014,  15  19  23  30  31,NO,7/1/2010,38.064448,-84.520621
31780,MEADOWTHORPE CAFE,1415 LEESTOWN RD,1,100,8/26/2014,,NO,7/1/2010,38.064448,-84.520621
31781,MEADOWTHORPE ELEM SCHOOL,1710 FORBES RD,1,100,11/26/2013,,NO,7/22/1988,38.072781,-84.527457
31781,MEADOWTHORPE ELEM SCHOOL,1710 FORBES RD,1,100,2/13/2014,,NO,7/22/1988,38.072781,-84.527457
31781,MEADOWTHORPE ELEM SCHOOL,1710 FORBES RD,1,100,8/21/2014,,NO,7/22/1988,38.072781,-84.527457
31973,MEALS ON WHEELS,460 EAST MAIN STREET,1,100,12/17/2013,,NO,7/25/1988,38.039627,-84.490577
31973,MEALS ON WHEELS,460 EAST MAIN STREET,1,100,6/24/2014,,NO,7/25/1988,38.039627,-84.490577
65872,MEGAMINDS EDUCARE,679 LIMA DRIVE,1,100,10/24/2013,,NO,11/2/2012,38.073317,-84.506645
65872,MEGAMINDS EDUCARE,679 LIMA DRIVE,1,100,4/16/2014,,NO,11/2/2012,38.073317,-84.506645
63204,MEIJER #184,351 WEST REYNOLDS RD,1,99,12/26/2013,23,NO,11/19/1999,37.9948068,-84.5340759
63204,MEIJER #184,351 WEST REYNOLDS RD,2,99,12/26/2013,23,NO,11/19/1999,37.9948068,-84.5340759
63204,MEIJER #184,351 WEST REYNOLDS RD,1,100,6/23/2014,,NO,11/19/1999,37.9948068,-84.5340759
63445,MEIJER GAS STATION #184,391 WEST REYNOLDS RD,1,100,10/16/2013,,NO,11/19/1999,37.9949677,-84.5358024
63445,MEIJER GAS STATION #184,391 WEST REYNOLDS RD,1,100,4/10/2014,,NO,11/19/1999,37.9949677,-84.5358024
60843,MEIJER GREAT LAKES #161 - GAS, GAS STATION,1,100,11/4/2013,,NO,8/10/1998,38.0405837,-84.5037164
60843,MEIJER GREAT LAKES #161 - GAS, GAS STATION,1,100,4/24/2014,,NO,8/10/1998,38.0405837,-84.5037164
60841,MEIJER GREAT LAKES LP #161,2155 SIR BARTON WAY,1,100,1/24/2014,,NO,8/10/1998,38.020979,-84.4189911
60841,MEIJER GREAT LAKES LP #161,2155 SIR BARTON WAY,1,97,8/1/2014,   5  19,NO,8/10/1998,38.020979,-84.4189911
69920,MELLOW MUSHROOM,503 SOUTH UPPER STREET,1,96,11/12/2013,   8  15  20,NO,6/25/2003,38.0434756,-84.5035565
69920,MELLOW MUSHROOM,503 SOUTH UPPER STREET,1,100,5/13/2014,,NO,6/25/2003,38.0434756,-84.5035565
81072,"MELTING POT, THE",152 W TIVERTON WAY STE 130,1,100,12/20/2013,,NO,5/16/2008,37.980908,-84.532711
81072,"MELTING POT, THE",152 W TIVERTON WAY STE 130,1,100,6/11/2014,,NO,5/16/2008,37.980908,-84.532711
31976,MERRICK INN,1074 MERRICK DRIVE,1,97,3/26/2014,   8  15,NO,7/25/1988,37.992156,-84.492094
92993,MI MEXICO RESTAURANT,818 E NEW CIRCLE RD.,1,90,1/7/2014,   3   4  19  34,NO,6/13/2013,38.045605,-84.454567
92993,MI MEXICO RESTAURANT,818 E NEW CIRCLE RD.,2,95,1/7/2014,   4  19  34,NO,6/13/2013,38.045605,-84.454567
92993,MI MEXICO RESTAURANT,818 E NEW CIRCLE RD.,2,100,5/7/2014,,NO,6/13/2013,38.045605,-84.454567
92993,MI MEXICO RESTAURANT,818 E NEW CIRCLE RD.,1,96,5/12/2014,   9  18  20,NO,6/13/2013,38.045605,-84.454567
45726,MI PEQUENA HACIENDA,3501 LANSDOWNE DR,1,100,11/11/2013,,NO,2/8/1993,37.988499,-84.515297
45726,MI PEQUENA HACIENDA,3501 LANSDOWNE DR,1,97,4/23/2014,   5  19,NO,2/8/1993,37.988499,-84.515297
45726,MI PEQUENA HACIENDA,3501 LANSDOWNE DR,1,99,7/4/2014,15,NO,2/8/1993,37.988499,-84.515297
85262,MICROTEL INN,2240 BUENA VISTA DR,1,100,12/30/2013,,NO,2/19/2010,38.0422514,-84.4269769
85262,MICROTEL INN,2240 BUENA VISTA DR,1,98,6/18/2014,26,NO,2/19/2010,38.0422514,-84.4269769
31193,"MIDWAY FOOD MART, DBA, WILLMORE FAMILY MARKET",3895 WINCHESTER ROAD,1,86,6/6/2014,   8  15  16  19  26  27  30  31  34,NO,6/6/2014,38.032053,-84.368583
51398,MILK AND HONEY PRESCHOOL,2700 TODDS ROAD,1,89,10/1/2013,   1   5  12  13,YES,8/15/1994,38.0091195,-84.4220618
51398,MILK AND HONEY PRESCHOOL,2700 TODDS ROAD,1,100,10/10/2013,,NO,8/15/1994,38.0091195,-84.4220618
51398,MILK AND HONEY PRESCHOOL,2700 TODDS ROAD,1,100,4/4/2014,,NO,8/15/1994,38.0091195,-84.4220618
31983,MILLCREEK ELEMENTARY SCHOOL,3660 APPIAN WAY,1,100,3/7/2014,,NO,7/25/1988,37.976554,-84.488311
31985,MINI MART DELI & GROCERY,3527 LANSDOWNE DRIVE,1,100,12/11/2013,,NO,8/29/1990,37.9872062,-84.516329
31985,MINI MART DELI & GROCERY,3527 LANSDOWNE DRIVE,1,100,6/11/2014,,NO,8/29/1990,37.9872062,-84.516329
88572,MINI MOVERS LEARNING CENTER,338 BLACKBURN AVE.,1,100,1/13/2014,,NO,6/17/2011,38.05668,-84.498716
88572,MINI MOVERS LEARNING CENTER,338 BLACKBURN AVE.,1,100,7/7/2014,,NO,6/17/2011,38.05668,-84.498716
32467,MIRACLES & WONDERS PLAY & LEARN CNTR,1183 DEVONPORT DRIVE,1,100,2/6/2014,,NO,7/28/1988,38.0539266,-84.5553095
32467,MIRACLES & WONDERS PLAY & LEARN CNTR,1183 DEVONPORT DRIVE,1,98,7/28/2014,16,NO,7/28/1988,38.0539266,-84.5553095
86012,MIRACLES & WONDERS PLAY/LEARN,3330 PARTNER PLACE,1,100,12/16/2013,,NO,5/28/2010,37.995129,-84.545862
86012,MIRACLES & WONDERS PLAY/LEARN,3330 PARTNER PLACE,1,100,6/7/2014,,NO,5/28/2010,37.995129,-84.545862
94143,MISSY'S PIE SHOP,502 EAST HIGH ST,1,100,10/29/2013,,NO,10/29/2013,38.0364829,-84.492919
94143,MISSY'S PIE SHOP,502 EAST HIGH ST,1,100,5/6/2014,,NO,10/29/2013,38.0364829,-84.492919
44452,"MIYAKO, LLC",2547 RICHMOND ROAD,1,95,1/27/2014,   6  15  23  31,NO,5/28/1991,38.0116942,-84.4567524
44452,"MIYAKO, LLC",2547 RICHMOND ROAD,1,98,8/12/2014,  15  31,NO,5/28/1991,38.0116942,-84.4567524
43115,MOE'S SOUTHWEST GRILL,"3401 NICHOLASVILLE RD, FC-6",1,100,7/22/2014,,NO,7/22/2014,38.0405837,-84.5037164
43115,MOE'S SOUTHWEST GRILL,"3401 NICHOLASVILLE RD, FC-6",1,100,8/27/2014,,NO,7/22/2014,38.0405837,-84.5037164
76793,MOE'S SOUTHWESTERN GRILL,"141 ROJAY DRIVE, STE. 120",1,100,11/25/2013,,NO,10/27/2006,37.9849399,-84.5300433
76793,MOE'S SOUTHWESTERN GRILL,"141 ROJAY DRIVE, STE. 120",1,97,5/21/2014,  26  30,NO,10/27/2006,37.9849399,-84.5300433
80175,MOLLY BROOKES IRISH BAR,109 N LIMESTONE ST,1,99,11/5/2013,19,NO,3/11/2008,38.0466989,-84.496788
80175,MOLLY BROOKES IRISH BAR,109 N LIMESTONE ST,1,98,5/15/2014,  18  19,NO,3/11/2008,38.0466989,-84.496788
84976,MONKEY JOE'S,1850 BRYANT ROAD,1,100,12/20/2013,,NO,12/28/2009,38.015948,-84.415775
84976,MONKEY JOE'S,1850 BRYANT ROAD,1,100,6/5/2014,,NO,12/28/2009,38.015948,-84.415775
89867,MORNING POINTE OF LEXINGTON,233 RUCCIO WAY,1,96,1/14/2014,   8   9,NO,1/19/2012,37.996294,-84.528046
89867,MORNING POINTE OF LEXINGTON,233 RUCCIO WAY,1,96,7/24/2014,   6  19  30,NO,1/19/2012,37.996294,-84.528046
93419,MORNING POINTE OF LEXINGTON EAST,150 SHORE SIDE DR,1,99,5/27/2014,19,NO,7/30/2013,37.991101,-84.436222
32011,MORTON MIDDLE SCHOOL,1225 TATES CREEK RD,1,100,9/25/2013,,NO,7/25/1988,38.0239693,-84.4904227
30894,"MOUSE TRAP, THE",3323 TATES CREEK ROAD,1,93,1/27/2014,   3  12,NO,10/17/1995,37.9955958,-84.4956235
30894,"MOUSE TRAP, THE",3323 TATES CREEK ROAD,2,100,2/7/2014,,NO,10/17/1995,37.9955958,-84.4956235
30894,"MOUSE TRAP, THE",3323 TATES CREEK ROAD,1,98,8/7/2014,  30  32,NO,10/17/1995,37.9955958,-84.4956235
86039,MOVEABLE FEAST,474 SILVER MAPLE WAY,1,96,12/18/2013,  12  18  19,NO,5/17/2010,38.049818,-84.485764
86039,MOVEABLE FEAST,474 SILVER MAPLE WAY,1,100,6/30/2014,,NO,5/17/2010,38.049818,-84.485764
40797,MOVIE TAVERN,133 N.LOCUST HILL DRIVE,1,79,12/26/2013,   3   4   8  11  13  19  20  26,NO,12/19/1989,38.0017354,-84.4496624
40797,MOVIE TAVERN,133 N.LOCUST HILL DRIVE,2,89,12/26/2013,   4   8  13  19  20  26,YES,12/19/1989,38.0017354,-84.4496624
40797,MOVIE TAVERN,133 N.LOCUST HILL DRIVE,2,89,1/10/2014,   8  11  12  34,NO,12/19/1989,38.0017354,-84.4496624
40797,MOVIE TAVERN,133 N.LOCUST HILL DRIVE,2,94,1/10/2014,   8  12  34,NO,12/19/1989,38.0017354,-84.4496624
40797,MOVIE TAVERN,133 N.LOCUST HILL DRIVE,1,85,6/24/2014,   9  13  15  19  20  22  26  30,NO,12/19/1989,38.0017354,-84.4496624
40797,MOVIE TAVERN,133 N.LOCUST HILL DRIVE,2,92,6/24/2014,   9  15  19  20  26  30,NO,12/19/1989,38.0017354,-84.4496624
71063,MR KABAB,2901 RICHMOND RD #150,1,91,12/23/2013,  14  15  19  33,NO,8/17/2005,38.0056972,-84.4495815
71063,MR KABAB,2901 RICHMOND RD #150,2,98,12/23/2013,  15  19,NO,8/17/2005,38.0056972,-84.4495815
71063,MR KABAB,2901 RICHMOND RD #150,1,99,6/17/2014,19,NO,8/17/2005,38.0056972,-84.4495815
49749,MR. KAN'S CHINESE FOOD,410 W VINE ST  SUITE 119,1,92,11/8/2013,   8   9  15  18  20  31,NO,1/3/2013,38.0500886,-84.5012595
49749,MR. KAN'S CHINESE FOOD,410 W VINE ST  SUITE 119,1,89,5/16/2014,   2   8  13  18  19  20  34,YES,1/3/2013,38.0500886,-84.5012595
49749,MR. KAN'S CHINESE FOOD,410 W VINE ST  SUITE 119,2,94,5/29/2014,   8  15  19  27,NO,1/3/2013,38.0500886,-84.5012595
71366,"MTANI CATERING, LLC",468 SQUIRES ROAD,1,100,6/30/2014,,NO,2/13/2013,37.990112,-84.448172
35696,MURPHY'S BAR & GRILL,5532 ATHENS-BOONESBORO ROAD,1,99,2/7/2014,32,NO,8/24/1988,37.959746,-84.386849
35696,MURPHY'S BAR & GRILL,5532 ATHENS-BOONESBORO ROAD,1,94,9/4/2014,  12  15  19  30  31,NO,8/24/1988,37.959746,-84.386849
87712,NAT,111 S UPPER ST,1,100,3/27/2014,,NO,8/24/2012,38.0468876,-84.4983566
65526,NATASHA'S CAFE,112 ESPLANADE,1,98,11/20/2013,  15  19,NO,3/5/2001,38.0444232,-84.4940955
65526,NATASHA'S CAFE,112 ESPLANADE,1,98,6/17/2014,  15  31,NO,3/5/2001,38.0444232,-84.4940955
32508,NATICAKES,108 WINSLOW STREET,2,95,9/25/2013,   8  13,NO,9/10/2012,38.0416719,-84.5043375
32508,NATICAKES,108 WINSLOW STREET,2,98,9/25/2013,8,NO,9/10/2012,38.0416719,-84.5043375
32508,NATICAKES,108 WINSLOW STREET,2,98,9/25/2013,8,NO,9/10/2012,38.0416719,-84.5043375
32508,NATICAKES,108 WINSLOW STREET,1,100,4/3/2014,,NO,9/10/2012,38.0416719,-84.5043375
40798,NATIONAL ACADEMY,3500 ARBOR DR,1,100,1/31/2014,,NO,12/19/1989,37.9706199,-84.475442
94120,NATIONAL PROVISIONS,264 WALTON AVE.,1,100,11/12/2013,,NO,10/25/2013,38.04086,-84.4800209
94120,NATIONAL PROVISIONS,264 WALTON AVE.,1,100,6/17/2014,,NO,10/25/2013,38.04086,-84.4800209
44731,NEIGHBORHOOD GROCERY,215 E. SEVENTH STREET,1,94,12/26/2013,   8  15  19  30  31,NO,12/17/1991,38.053172,-84.481443
44731,NEIGHBORHOOD GROCERY,215 E. SEVENTH STREET,1,76,6/17/2014,   1   3   5   8  12  15  18  19  20  23  30  31  34,NO,12/17/1991,38.053172,-84.481443
44731,NEIGHBORHOOD GROCERY,215 E. SEVENTH STREET,2,87,6/17/2014,   5   8  12  15  18  19  30  31  34,NO,12/17/1991,38.053172,-84.481443
47076,NELL'S DINER,1401 N. FORBES ROAD,1,97,10/24/2013,  18  30  31,NO,12/21/2011,38.0640831,-84.5195389
47076,NELL'S DINER,1401 N. FORBES ROAD,1,98,6/26/2014,  15  30,NO,12/21/2011,38.0640831,-84.5195389
94390,"NEST, THE",530 NORTH LIMESTONE,1,100,7/29/2014,,NO,1/29/2014,38.052043,-84.487131
71470,NEW CHINA KITCHEN,"3094 RICHMOND ROAD, SUITE 180",1,96,11/8/2013,   8  18  20,NO,11/8/2010,38.002946,-84.449483
71470,NEW CHINA KITCHEN,"3094 RICHMOND ROAD, SUITE 180",1,95,5/13/2014,   2   8  19  31,NO,11/8/2010,38.002946,-84.449483
93683,"NEW CREATION CHILDCARE, LLC",1037 INDUSTRY ROAD,1,100,2/11/2014,,NO,8/12/2013,38.0441065,-84.4604686
93683,"NEW CREATION CHILDCARE, LLC",1037 INDUSTRY ROAD,1,99,8/18/2014,31,NO,8/12/2013,38.0441065,-84.4604686
78803,NEW HOPE CENTER FOR MEN,250 LOUDON AVENUE,1,89,11/7/2013,   1  17  19  34,NO,5/13/2008,38.053531,-84.4779269
78803,NEW HOPE CENTER FOR MEN,250 LOUDON AVENUE,2,97,11/7/2013,  19  34,NO,5/13/2008,38.053531,-84.4779269
78803,NEW HOPE CENTER FOR MEN,250 LOUDON AVENUE,1,99,6/3/2014,20,NO,5/13/2008,38.053531,-84.4779269
68201,NEW SUSHI EXPRESS,455-D SOUTHLAND DR.,1,98,11/19/2013,8,NO,1/5/2002,38.019816,-84.527457
68201,NEW SUSHI EXPRESS,455-D SOUTHLAND DR.,1,98,5/16/2014,16,NO,1/5/2002,38.019816,-84.527457
82212,NEWTOWN PIKE FOODMART,771 NEWTOWN PIKE,1,95,1/6/2014,  15  16  19  31,NO,12/20/2011,38.069584,-84.497763
82212,NEWTOWN PIKE FOODMART,771 NEWTOWN PIKE,2,95,1/6/2014,  15  16  19  31,NO,12/20/2011,38.069584,-84.497763
82212,NEWTOWN PIKE FOODMART,771 NEWTOWN PIKE,1,96,7/16/2014,   8  15  19,NO,12/20/2011,38.069584,-84.497763
87131,NICK RYAN'S SALOON,157 JEFFERSON STREET,1,99,11/21/2013,31,NO,11/1/2010,38.053066,-84.501717
87131,NICK RYAN'S SALOON,157 JEFFERSON STREET,1,99,6/2/2014,19,NO,11/1/2010,38.053066,-84.501717
31708,NOODLES AND COMPANY,2468 NICHOLASVILLE ROAD,1,100,1/28/2014,,NO,1/28/2014,38.001644,-84.519573
31708,NOODLES AND COMPANY,2468 NICHOLASVILLE ROAD,1,100,3/14/2014,,NO,1/28/2014,38.001644,-84.519573
91605,NORTH LIME COFFEE AND DONUTS,575 N LIMESTONE,1,99,10/28/2013,19,NO,9/10/2012,38.0538328,-84.4864843
91605,NORTH LIME COFFEE AND DONUTS,575 N LIMESTONE,1,95,4/10/2014,  19  20  26  30,NO,9/10/2012,38.0538328,-84.4864843
64920,NORTH STAR ACADEMY,1816 BRYAN STATION ROAD,1,100,2/13/2014,,NO,10/23/2002,38.062724,-84.453528
55166,NORTHERN CAL RIPKIN,612 BRYANWOOD PKWY,1,100,4/4/2014,,NO,3/18/2011,38.054999,-84.450096
32034,NORTHERN ELEMENTARY SCHOOL,340 ROOKWOOD PKWY,1,96,2/18/2014,33,NO,7/25/1988,38.063728,-84.462788
32034,NORTHERN ELEMENTARY SCHOOL,340 ROOKWOOD PKWY,2,100,2/18/2014,,NO,7/25/1988,38.063728,-84.462788
